Source,Source Name,Source Code,Type,Rank,Target Name,Target Code,Target Terminology,Target Terminology Version
"NCI_Thesaurus","H3C6 Gene","C154512","mapsTo","1","H3C6","HGNC:4769","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","H3C7 Gene","C154536","mapsTo","1","H3C7","HGNC:4773","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","H3C8 Gene","C154538","mapsTo","1","H3C8","HGNC:4772","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","H3Y1 Gene","C155736","mapsTo","1","H3Y1","HGNC:43735","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","H3Y2 Gene","C155735","mapsTo","1","H3Y2","HGNC:43734","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","H4C5 Gene","C115985","mapsTo","1","H4C5","HGNC:4790","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","H4C9 Gene","C68734","mapsTo","1","H4C9","HGNC:4793","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","H6PD Gene","C190506","mapsTo","1","H6PD","HGNC:4795","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HACE1 Gene","C119637","mapsTo","1","HACE1","HGNC:21033","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HACL1 Gene","C122900","mapsTo","1","HACL1","HGNC:17856","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HADH Gene","C201707","mapsTo","1","HADH","HGNC:4799","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HADHA Gene","C201710","mapsTo","1","HADHA","HGNC:4801","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HADHB Gene","C201716","mapsTo","1","HADHB","HGNC:4803","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HAMP Gene","C104271","mapsTo","1","HAMP","HGNC:15598","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HAND2 Gene","C102790","mapsTo","1","HAND2","HGNC:4808","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HARS1 Gene","C183516","mapsTo","1","HARS1","HGNC:4816","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HAS2 Gene","C98002","mapsTo","1","HAS2","HGNC:4819","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HAT1 Gene","C26571","mapsTo","1","HAT1","HGNC:4821","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HAUS7 Gene","C113686","mapsTo","1","HAUS7","HGNC:32979","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HAVCR1 Gene","C116606","mapsTo","1","HAVCR1","HGNC:17866","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HAVCR2 Gene","C104276","mapsTo","1","HAVCR2","HGNC:18437","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HAX1 Gene","C176518","mapsTo","1","HAX1","HGNC:16915","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HBA1 Gene","C75429","mapsTo","1","HBA1","HGNC:4823","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HBA2 Gene","C75432","mapsTo","1","HBA2","HGNC:4824","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HBB Gene","C84951","mapsTo","1","HBB","HGNC:4827","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HBD Gene","C84961","mapsTo","1","HBD","HGNC:4829","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HBE1 Gene","C84963","mapsTo","1","HBE1","HGNC:4830","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HBEGF Gene","C24353","mapsTo","1","HBEGF","HGNC:3059","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HBG1 Gene","C84955","mapsTo","1","HBG1","HGNC:4831","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HBG2 Gene","C84958","mapsTo","1","HBG2","HGNC:4832","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HBM Gene","C84967","mapsTo","1","HBM","HGNC:4826","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HBQ1 Gene","C84969","mapsTo","1","HBQ1","HGNC:4833","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HBZ Gene","C84965","mapsTo","1","HBZ","HGNC:4835","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HCAR1 Gene","C150255","mapsTo","1","HCAR1","HGNC:4532","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HCAR3 Gene","C24471","mapsTo","1","HCAR3","HGNC:16824","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HCCS Gene","C75501","mapsTo","1","HCCS","HGNC:4837","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HCFC1 Gene","C188796","mapsTo","1","HCFC1","HGNC:4839","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HCK Gene","C18433","mapsTo","1","HCK","HGNC:4840","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HCRT Gene","C106419","mapsTo","1","HCRT","HGNC:4847","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HDAC1 Gene","C26495","mapsTo","1","HDAC1","HGNC:4852","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HDAC10 Gene","C104506","mapsTo","1","HDAC10","HGNC:18128","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HDAC11 Gene","C104287","mapsTo","1","HDAC11","HGNC:19086","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HDAC2 Gene","C26496","mapsTo","1","HDAC2","HGNC:4853","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HDAC3 Gene","C26497","mapsTo","1","HDAC3","HGNC:4854","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HDAC4 Gene","C26498","mapsTo","1","HDAC4","HGNC:14063","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HDAC5 Gene","C24466","mapsTo","1","HDAC5","HGNC:14068","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HDAC6 Gene","C26500","mapsTo","1","HDAC6","HGNC:14064","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HDAC7 Gene","C102489","mapsTo","1","HDAC7","HGNC:14067","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HDAC8 Gene","C113605","mapsTo","1","HDAC8","HGNC:13315","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HDAC9 Gene","C102492","mapsTo","1","HDAC9","HGNC:14065","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HDC Gene","C90136","mapsTo","1","HDC","HGNC:4855","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HEATR3 Gene","C134613","mapsTo","1","HEATR3","HGNC:26087","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HELQ Gene","C113137","mapsTo","1","HELQ","HGNC:18536","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HEMGN Gene","C84298","mapsTo","1","HEMGN","HGNC:17509","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HERC2 Gene","C117247","mapsTo","1","HERC2","HGNC:4868","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HERC5 Gene","C24556","mapsTo","1","HERC5","HGNC:24368","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HERPUD1 Gene","C97534","mapsTo","1","HERPUD1","HGNC:13744","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HES1 Gene","C84292","mapsTo","1","HES1","HGNC:5192","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HES2 Gene","C114517","mapsTo","1","HES2","HGNC:16005","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HES3 Gene","C104530","mapsTo","1","HES3","HGNC:26226","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HES4 Gene","C104257","mapsTo","1","HES4","HGNC:24149","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HES5 Gene","C84295","mapsTo","1","HES5","HGNC:19764","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HES6 Gene","C104533","mapsTo","1","HES6","HGNC:18254","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HEXA Gene","C201731","mapsTo","1","HEXA","HGNC:4878","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HEXB Gene","C201734","mapsTo","1","HEXB","HGNC:4879","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HEXIM1 Gene","C112915","mapsTo","1","HEXIM1","HGNC:24953","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HEY1 Gene","C101107","mapsTo","1","HEY1","HGNC:4880","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HEY2 Gene","C104536","mapsTo","1","HEY2","HGNC:4881","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HEYL Gene","C114520","mapsTo","1","HEYL","HGNC:4882","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HFE Gene","C124875","mapsTo","1","HFE","HGNC:4886","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HGF Gene","C24467","mapsTo","1","HGF","HGNC:4893","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HGFAC Gene","C127006","mapsTo","1","HGFAC","HGNC:4894","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HGS Gene","C24468","mapsTo","1","HGS","HGNC:4897","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HHEX Gene","C114957","mapsTo","1","HHEX","HGNC:4901","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HHIP Gene","C127009","mapsTo","1","HHIP","HGNC:14866","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HHLA2 Gene","C156392","mapsTo","1","HHLA2","HGNC:4905","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HIF1A Gene","C26372","mapsTo","1","HIF1A","HGNC:4910","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HIP1 Gene","C97537","mapsTo","1","HIP1","HGNC:4913","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HIPK2 Gene","C102956","mapsTo","1","HIPK2","HGNC:14402","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HIRA Gene","C75507","mapsTo","1","HIRA","HGNC:4916","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HIVEP1 Gene","C149344","mapsTo","1","HIVEP1","HGNC:4920","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HIVEP3 Gene","C189234","mapsTo","1","HIVEP3","HGNC:13561","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HJV Gene","C113602","mapsTo","1","HJV","HGNC:4887","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HK1 Gene","C201737","mapsTo","1","HK1","HGNC:4922","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HK2 Gene","C24470","mapsTo","1","HK2","HGNC:4923","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HLA-A Gene","C28585","mapsTo","1","HLA-A","HGNC:4931","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HLA-B Gene","C62778","mapsTo","1","HLA-B","HGNC:4932","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HLA-C Gene","C62758","mapsTo","1","HLA-C","HGNC:4933","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HLA-DMA Gene","C150071","mapsTo","1","HLA-DMA","HGNC:4934","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HLA-DMB Gene","C150054","mapsTo","1","HLA-DMB","HGNC:4935","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HLA-DOB Gene","C124902","mapsTo","1","HLA-DOB","HGNC:4937","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HLA-DPA1 Gene","C71267","mapsTo","1","HLA-DPA1","HGNC:4938","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HLA-DPB1 Gene","C29953","mapsTo","1","HLA-DPB1","HGNC:4940","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HLA-DQA1 Gene","C71265","mapsTo","1","HLA-DQA1","HGNC:4942","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HLA-DQB1 Gene","C70614","mapsTo","1","HLA-DQB1","HGNC:4944","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HLA-DRA Gene","C101157","mapsTo","1","HLA-DRA","HGNC:4947","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HLA-DRB1 Gene","C19409","mapsTo","1","HLA-DRB1","HGNC:4948","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HLA-DRB2 Gene","C190000","mapsTo","1","HLA-DRB2","HGNC:4950","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HLA-DRB3 Gene","C71259","mapsTo","1","HLA-DRB3","HGNC:4951","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HLA-DRB4 Gene","C71261","mapsTo","1","HLA-DRB4","HGNC:4952","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HLA-DRB5 Gene","C71263","mapsTo","1","HLA-DRB5","HGNC:4953","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HLA-E Gene","C179682","mapsTo","1","HLA-E","HGNC:4962","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HLA-F Gene","C124890","mapsTo","1","HLA-F","HGNC:4963","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HLA-G Gene","C104316","mapsTo","1","HLA-G","HGNC:4964","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HLCS Gene","C190512","mapsTo","1","HLCS","HGNC:4976","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HLF Gene","C97556","mapsTo","1","HLF","HGNC:4977","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HLTF Gene","C19882","mapsTo","1","HLTF","HGNC:11099","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HMGA1 Gene","C20576","mapsTo","1","HMGA1","HGNC:5010","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HMGA2 Gene","C20577","mapsTo","1","HMGA2","HGNC:5009","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HMGB1 Gene","C20578","mapsTo","1","HMGB1","HGNC:4983","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HMGB2 Gene","C20579","mapsTo","1","HMGB2","HGNC:5000","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HMGB3 Gene","C20580","mapsTo","1","HMGB3","HGNC:5004","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HMGCR Gene","C60877","mapsTo","1","HMGCR","HGNC:5006","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HMGCS1 Gene","C179335","mapsTo","1","HMGCS1","HGNC:5007","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HMGN1 Gene","C20581","mapsTo","1","HMGN1","HGNC:4984","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HMGN2 Gene","C20582","mapsTo","1","HMGN2","HGNC:4986","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HMGN2P46 Gene","C98093","mapsTo","1","HMGN2P46","HGNC:26817","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HMGN3 Gene","C20583","mapsTo","1","HMGN3","HGNC:12312","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HMGN4 Gene","C20584","mapsTo","1","HMGN4","HGNC:4989","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HMMR Gene","C20757","mapsTo","1","HMMR","HGNC:5012","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HMOX1 Gene","C43314","mapsTo","1","HMOX1","HGNC:5013","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HNF1A Gene","C97825","mapsTo","1","HNF1A","HGNC:11621","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HNF1B Gene","C70997","mapsTo","1","HNF1B","HGNC:11630","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HNF4A Gene","C201741","mapsTo","1","HNF4A","HGNC:5024","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HNRNPA1 Gene","C189947","mapsTo","1","HNRNPA1","HGNC:5031","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HNRNPA2B1 Gene","C97496","mapsTo","1","HNRNPA2B1","HGNC:5033","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HNRNPA3 Gene","C24472","mapsTo","1","HNRNPA3","HGNC:24941","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HNRNPAB Gene","C29954","mapsTo","1","HNRNPAB","HGNC:5034","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HNRNPD Gene","C102830","mapsTo","1","HNRNPD","HGNC:5036","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HNRNPH1 Gene","C200386","mapsTo","1","HNRNPH1","HGNC:5041","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HNRNPH2 Gene","C176521","mapsTo","1","HNRNPH2","HGNC:5042","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HNRNPK Gene","C150258","mapsTo","1","HNRNPK","HGNC:5044","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HNRNPM Gene","C98155","mapsTo","1","HNRNPM","HGNC:5046","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOMER3 Gene","C104569","mapsTo","1","HOMER3","HGNC:17514","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOOK3 Gene","C97493","mapsTo","1","HOOK3","HGNC:23576","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOTAIR Gene","C116284","mapsTo","1","HOTAIR","HGNC:33510","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXA Gene Family","C105821","mapsTo","1","HOXA@","HGNC:5098","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXA1 Gene","C115064","mapsTo","1","HOXA1","HGNC:5099","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXA10 Gene","C24473","mapsTo","1","HOXA10","HGNC:5100","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXA11 Gene","C97568","mapsTo","1","HOXA11","HGNC:5101","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXA13 Gene","C97571","mapsTo","1","HOXA13","HGNC:5102","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXA3 Gene","C104331","mapsTo","1","HOXA3","HGNC:5104","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXA5 Gene","C132093","mapsTo","1","HOXA5","HGNC:5106","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXA7 Gene","C105432","mapsTo","1","HOXA7","HGNC:5108","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXA9 Gene","C24474","mapsTo","1","HOXA9","HGNC:5109","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXB Gene Family","C105822","mapsTo","1","HOXB@","HGNC:5110","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXB1 Gene","C162630","mapsTo","1","HOXB1","HGNC:5111","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXB13 Gene","C112822","mapsTo","1","HOXB13","HGNC:5112","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXB4 Gene","C105435","mapsTo","1","HOXB4","HGNC:5115","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXB6 Gene","C104335","mapsTo","1","HOXB6","HGNC:5117","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXB9 Gene","C101590","mapsTo","1","HOXB9","HGNC:5120","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXC10 Gene","C116302","mapsTo","1","HOXC10","HGNC:5122","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXC11 Gene","C97574","mapsTo","1","HOXC11","HGNC:5123","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXC13 Gene","C97577","mapsTo","1","HOXC13","HGNC:5125","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXC5 Gene","C124121","mapsTo","1","HOXC5","HGNC:5127","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXC6 Gene","C24475","mapsTo","1","HOXC6","HGNC:5128","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXC9 Gene","C124118","mapsTo","1","HOXC9","HGNC:5130","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXD11 Gene","C97580","mapsTo","1","HOXD11","HGNC:5134","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HOXD13 Gene","C97583","mapsTo","1","HOXD13","HGNC:5136","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HP Gene","C39296","mapsTo","1","HP","HGNC:5141","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HPCA Gene","C24476","mapsTo","1","HPCA","HGNC:5144","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HPD Gene","C177227","mapsTo","1","HPD","HGNC:5147","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HPGD Gene","C78137","mapsTo","1","HPGD","HGNC:5154","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HPN Gene","C101718","mapsTo","1","HPN","HGNC:5155","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HPP1 Gene","C118954","mapsTo","1","Unable to determine name","HGNC:37055","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HPR Gene","C21248","mapsTo","1","HPR","HGNC:5156","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HPRT1 Gene","C38495","mapsTo","1","HPRT1","HGNC:5157","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HPS1 Gene","C201751","mapsTo","1","HPS1","HGNC:5163","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HPS6 Gene","C201756","mapsTo","1","HPS6","HGNC:18817","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HPSE Gene","C24477","mapsTo","1","HPSE","HGNC:5164","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HPSE2 Gene","C91276","mapsTo","1","HPSE2","HGNC:18374","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HPX Gene","C113818","mapsTo","1","HPX","HGNC:5171","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HRAS Gene","C17060","mapsTo","1","HRAS","HGNC:5173","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HRG Gene","C88167","mapsTo","1","HRG","HGNC:5181","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HRH2 Gene","C41019","mapsTo","1","HRH2","HGNC:5183","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HRK Gene","C20418","mapsTo","1","HRK","HGNC:5185","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HS3ST1 Gene","C118216","mapsTo","1","HS3ST1","HGNC:5194","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HS6ST2 Gene","C102551","mapsTo","1","HS6ST2","HGNC:19133","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HSD11B1 Gene","C113165","mapsTo","1","HSD11B1","HGNC:5208","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","HSD11B2 Gene","C201762","mapsTo","1","HSD11B2","HGNC:5209","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
